scenario_id,date,year,month,season,region,grade,dryer_access_profile,harvest_fresh_kg,moisture_pct_est,fresh_to_dried_conversion_ratio_est,current_fresh_price_lkr_per_kg,current_dried_price_lkr_per_kg,drying_cost_total_lkr,storage_weeks,storage_cost_total_lkr,quality_loss_pct_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,production_supply_index_est,global_export_demand_index_est
SCN-002824,2/11/2019,2019,2,post_harvest,Ratnapura,LB,low_cost_owned_dryer,316.3,67.3,3.87,370.11,2248.49,27913.65,5,17031.8,1.054519581,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002825,2/11/2019,2019,2,post_harvest,Kegalle,LG,average_shared_dryer,149.9,78.2,4.65,476.85,3978.44,25354.23,6,6177.45,0.797904925,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002826,2/11/2019,2019,2,post_harvest,Kegalle,LG,low_cost_owned_dryer,425,70.5,4.3,566.01,3978.44,39364.2,2,4216.78,2.847945654,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002827,2/11/2019,2019,2,post_harvest,Kegalle,LLG1,low_cost_owned_dryer,162.3,70,4.71,453.33,3686.53,15561.79,6,4257.87,1.644616583,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002828,2/11/2019,2019,2,post_harvest,Kegalle,LLG1,average_shared_dryer,360.9,74,4.82,369.23,3686.53,38168.93,6,12596.74,0.774273377,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002829,2/11/2019,2019,2,post_harvest,Kegalle,LLG2,low_cost_owned_dryer,159.6,63.4,3.73,586.59,3058.91,18317.45,2,2307.98,1.939112847,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002830,2/11/2019,2019,2,post_harvest,Kegalle,LLG2,average_shared_dryer,245.6,78.1,4.32,527.71,3058.91,29274.28,5,15430.01,3.445756197,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002831,2/11/2019,2019,2,post_harvest,Kegalle,LB,high_cost_rented_dryer,73.2,69.6,4.34,335.11,2583.31,13348.6,2,1054.13,2.530551127,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002832,2/11/2019,2019,2,post_harvest,Kegalle,LB,low_cost_owned_dryer,125.9,75.5,4.51,400.92,2583.31,10853.16,3,3114.28,5.181399111,177.17,104.01,67.38,1016.44,113.1,94.92
SCN-002833,2/18/2019,2019,2,post_harvest,Kandy,LG,high_cost_rented_dryer,249.2,63,3.76,508.7,4403.09,39855.11,4,14559.21,2.643202192,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002834,2/18/2019,2019,2,post_harvest,Kandy,LG,average_shared_dryer,86.2,75.7,4.57,471.22,4403.09,8269.29,4,2238.77,0.850009495,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002835,2/18/2019,2019,2,post_harvest,Kandy,LLG1,high_cost_rented_dryer,616.5,67.2,4.19,523.67,3999.38,107266.3,4,14336.42,2.620784411,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002836,2/18/2019,2019,2,post_harvest,Kandy,LLG1,high_cost_rented_dryer,34.8,69.9,4.38,582,3999.38,7007.82,8,2613.52,5.538586523,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002837,2/18/2019,2019,2,post_harvest,Kandy,LLG2,high_cost_rented_dryer,277.4,61.8,3.99,549.72,3543.39,40497.72,6,19857.46,3.216786369,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002838,2/18/2019,2019,2,post_harvest,Kandy,LLG2,high_cost_rented_dryer,737.5,73.4,4.64,568.72,3543.39,116137.61,2,9685.34,0.2,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002839,2/18/2019,2019,2,post_harvest,Kandy,LB,low_cost_owned_dryer,154.8,71.3,4.19,520.86,2980.52,17748.61,4,6066.81,0.625776884,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002840,2/18/2019,2019,2,post_harvest,Kandy,LB,low_cost_owned_dryer,582.1,73.2,4.35,517.03,2980.52,40763.81,2,12537.75,4.83584446,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002841,2/18/2019,2019,2,post_harvest,Matale,LG,average_shared_dryer,144,67.7,4.01,709.99,4570.29,25458.68,8,11146.27,3.604985491,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002842,2/18/2019,2019,2,post_harvest,Matale,LG,high_cost_rented_dryer,220,63.1,3.82,710.01,4570.29,38014.5,2,2821.71,0.229578005,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002843,2/18/2019,2019,2,post_harvest,Matale,LLG1,low_cost_owned_dryer,654.9,67.1,4.27,448.04,4014.44,61091.32,4,12766.88,4.165149595,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002844,2/18/2019,2019,2,post_harvest,Matale,LLG1,average_shared_dryer,338.2,66.8,4.28,624.56,4014.44,40888.96,4,11942.45,3.38274238,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002845,2/18/2019,2019,2,post_harvest,Matale,LLG2,average_shared_dryer,183.9,73.1,4.69,658.56,3636.43,27020.88,4,7304.87,3.035217749,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002846,2/18/2019,2019,2,post_harvest,Matale,LLG2,average_shared_dryer,1417.2,67.6,4.58,516.31,3636.43,159892.33,4,44666.47,2.130322616,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002847,2/18/2019,2019,2,post_harvest,Matale,LB,low_cost_owned_dryer,238.7,72.6,4.4,418.72,2746.61,18494.11,3,8084.81,1.979008357,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002848,2/18/2019,2019,2,post_harvest,Matale,LB,low_cost_owned_dryer,157.8,78.5,4.63,403.07,2746.61,14400.56,6,5935.21,2.682211831,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002849,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LG,high_cost_rented_dryer,43.6,71.5,4.33,550.16,4182.64,5885.99,3,1338.37,4.407669405,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002850,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LG,average_shared_dryer,95.2,68.6,4.24,525.01,4182.64,13835.03,6,4659.62,2.306878426,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002851,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LLG1,high_cost_rented_dryer,186.7,79.1,4.58,450.33,4220.11,32685.2,4,3388.93,3.122270995,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002852,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LLG1,low_cost_owned_dryer,79.4,69.5,4.02,416.78,4220.11,8029.41,5,2511.18,2.367832185,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002853,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LLG2,average_shared_dryer,60.5,65.9,4.5,550.83,3447.16,6301.61,4,2685.27,2.949811881,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002854,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LLG2,average_shared_dryer,80.2,71.5,4.78,438.8,3447.16,10109.84,5,4125.57,1.388203184,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002855,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LB,average_shared_dryer,529.3,70,4.17,363.56,2767.5,74149.39,4,14191.41,3.394312298,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002856,2/18/2019,2019,2,post_harvest,Nuwara Eliya,LB,high_cost_rented_dryer,469.1,64.4,3.85,312.18,2767.5,101603.67,4,10656.54,2.326155314,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002857,2/18/2019,2019,2,post_harvest,Badulla,LG,high_cost_rented_dryer,33.8,80,4.77,520.31,3929.93,7703.78,3,1068.25,2.957256154,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002858,2/18/2019,2019,2,post_harvest,Badulla,LG,low_cost_owned_dryer,682,70,4.37,739.49,3929.93,70528.02,4,32970.38,0.2,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002859,2/18/2019,2019,2,post_harvest,Badulla,LLG1,average_shared_dryer,72.1,70.7,4.27,534.06,3537.3,11420.71,5,3143.24,3.358580785,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002860,2/18/2019,2019,2,post_harvest,Badulla,LLG1,high_cost_rented_dryer,330,67.8,4.29,411.8,3537.3,62028.6,5,8046.69,4.168328175,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002861,2/18/2019,2019,2,post_harvest,Badulla,LLG2,high_cost_rented_dryer,493.3,73.3,4.54,465.39,3224.32,55756.92,3,11760.75,2.065144953,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002862,2/18/2019,2019,2,post_harvest,Badulla,LLG2,low_cost_owned_dryer,77.3,72.3,4.39,374.96,3224.32,7416.76,2,1881.9,0.502607534,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002863,2/18/2019,2019,2,post_harvest,Badulla,LB,low_cost_owned_dryer,488.1,64.8,4.21,349.21,2626.95,37915.53,6,37257.74,0.68069962,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002864,2/18/2019,2019,2,post_harvest,Badulla,LB,high_cost_rented_dryer,93.4,69.6,4.33,364.43,2626.95,22886.22,6,7165.58,3.41914902,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002865,2/18/2019,2019,2,post_harvest,Ratnapura,LG,average_shared_dryer,283.3,64.4,3.92,500.34,3711.58,34883.86,8,12382.27,2.340475782,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002866,2/18/2019,2019,2,post_harvest,Ratnapura,LG,average_shared_dryer,342.1,71.4,4.11,500.43,3711.58,34770.3,2,9223.2,2.742205827,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002867,2/18/2019,2019,2,post_harvest,Ratnapura,LLG1,low_cost_owned_dryer,160.9,77.1,4.62,362.41,3276.88,20172.81,6,8758.72,2.259384886,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002868,2/18/2019,2019,2,post_harvest,Ratnapura,LLG1,average_shared_dryer,131.8,66.7,4.13,475.12,3276.88,18662.05,4,3581.11,0.2,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002869,2/18/2019,2019,2,post_harvest,Ratnapura,LLG2,average_shared_dryer,296.4,63.5,3.81,593.66,3086.55,35514.79,6,16528.87,3.924571381,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002870,2/18/2019,2019,2,post_harvest,Ratnapura,LLG2,average_shared_dryer,576.4,70,4.21,488.6,3086.55,59141.65,6,45494.5,3.747264167,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002871,2/18/2019,2019,2,post_harvest,Ratnapura,LB,average_shared_dryer,29.2,68.1,3.93,374.23,2518.84,4130.4,3,601.65,4.51038086,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002872,2/18/2019,2019,2,post_harvest,Ratnapura,LB,average_shared_dryer,533,64.7,3.88,259.72,2518.84,55521.82,6,35345.51,2.918146677,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002873,2/18/2019,2019,2,post_harvest,Kegalle,LG,average_shared_dryer,221.3,71.5,4.26,547.1,4094.36,28995.51,6,6443.1,2.985112849,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002874,2/18/2019,2019,2,post_harvest,Kegalle,LG,average_shared_dryer,939.1,69.5,4.44,706.92,4094.36,93008.19,4,39920.27,0.2,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002875,2/18/2019,2019,2,post_harvest,Kegalle,LLG1,average_shared_dryer,81.9,68.9,3.95,714.66,3609.83,11741.64,6,5347.19,4.503197896,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002876,2/18/2019,2019,2,post_harvest,Kegalle,LLG1,high_cost_rented_dryer,211.6,60.7,3.7,675.53,3609.83,33193.09,4,9272.83,3.653230301,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002877,2/18/2019,2019,2,post_harvest,Kegalle,LLG2,low_cost_owned_dryer,249.9,67.4,4.37,401.67,3113.11,21792.64,3,7891.72,1.878246644,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002878,2/18/2019,2019,2,post_harvest,Kegalle,LLG2,average_shared_dryer,191.4,67.2,4.39,435.5,3113.11,33576.11,3,2768.25,3.023951342,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002879,2/18/2019,2019,2,post_harvest,Kegalle,LB,average_shared_dryer,739.6,77.4,5,265.98,2527.67,89066.5,6,36118.63,0.451737288,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002880,2/18/2019,2019,2,post_harvest,Kegalle,LB,high_cost_rented_dryer,436.2,69.3,4.49,283.22,2527.67,62741.59,8,40705.81,1.682890078,178.8,105.95,68.48,1028.94,111.01,93.97
SCN-002881,2/25/2019,2019,2,post_harvest,Kandy,LG,high_cost_rented_dryer,271.4,67.2,4.24,596.41,4367.82,42017.46,4,8692.27,2.60899479,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002882,2/25/2019,2019,2,post_harvest,Kandy,LG,average_shared_dryer,135.2,76.8,4.69,730.15,4367.82,20751.8,8,10384.36,3.197860547,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002883,2/25/2019,2019,2,post_harvest,Kandy,LLG1,high_cost_rented_dryer,278.5,68.5,4.08,556.54,4248.95,61287.34,3,9570.13,2.579144473,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002884,2/25/2019,2019,2,post_harvest,Kandy,LLG1,low_cost_owned_dryer,134.1,67.4,4.05,467.79,4248.95,16661.55,3,2450.85,2.821129982,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002885,2/25/2019,2019,2,post_harvest,Kandy,LLG2,high_cost_rented_dryer,129.9,80,4.65,662.62,3356.06,25657.13,6,7743.9,6.160225008,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002886,2/25/2019,2019,2,post_harvest,Kandy,LLG2,average_shared_dryer,137.8,73.6,4.43,522.89,3356.06,20333.49,3,4428.94,3.670748645,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002887,2/25/2019,2019,2,post_harvest,Kandy,LB,high_cost_rented_dryer,291.9,68.6,4.01,520.06,2993.07,55093.92,4,16207.47,1.946380433,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002888,2/25/2019,2019,2,post_harvest,Kandy,LB,average_shared_dryer,296.6,76.9,4.28,350.76,2993.07,39506.8,6,9457.16,0.2,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002889,2/25/2019,2019,2,post_harvest,Matale,LG,average_shared_dryer,141.4,76.9,5.16,529.63,4462.59,22088.54,8,9247.5,0.489722484,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002890,2/25/2019,2019,2,post_harvest,Matale,LG,average_shared_dryer,154.9,66.4,4.54,652.19,4462.59,23199.97,4,2818.67,1.530172775,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002891,2/25/2019,2019,2,post_harvest,Matale,LLG1,high_cost_rented_dryer,244,69.1,4.63,619.26,4066.74,43349.33,5,6980.95,4.115114479,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002892,2/25/2019,2019,2,post_harvest,Matale,LLG1,low_cost_owned_dryer,352.5,62.9,4.46,437.29,4066.74,31672.75,2,8233.83,3.974177765,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002893,2/25/2019,2019,2,post_harvest,Matale,LLG2,average_shared_dryer,231.2,68.7,4.27,456.78,3510.7,31072.97,6,11497.61,0.857369425,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002894,2/25/2019,2019,2,post_harvest,Matale,LLG2,average_shared_dryer,180.3,74.4,4.59,413.22,3510.7,27939.79,2,3268.67,5.627659502,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002895,2/25/2019,2019,2,post_harvest,Matale,LB,average_shared_dryer,688.5,69.1,4.12,483.89,2732.34,60873.1,4,27965.03,2.960449095,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002896,2/25/2019,2019,2,post_harvest,Matale,LB,average_shared_dryer,126.3,76.5,4.58,342.38,2732.34,12751.45,4,3357.15,4.67731395,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002897,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LG,average_shared_dryer,47.4,74.6,4.56,620.8,4783.65,7796.79,4,1003.68,5.253274315,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002898,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LG,average_shared_dryer,469.5,71.9,4.24,511.21,4783.65,49787.65,5,17199.39,1.19935251,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002899,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LLG1,high_cost_rented_dryer,313,65.8,4,529.38,4042.8,60866.46,5,12774.31,2.215921476,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002900,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LLG1,low_cost_owned_dryer,899.1,61.3,3.84,627.74,4042.8,83975.19,3,25234.08,0.2,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002901,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LLG2,average_shared_dryer,139.3,60.2,3.93,670.9,3573.64,24591.48,4,6440.22,1.384730149,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002902,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LLG2,high_cost_rented_dryer,139.1,57.8,3.8,596.19,3573.64,32387.37,2,3248.45,3.977267873,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002903,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LB,low_cost_owned_dryer,161,62.3,3.85,490.5,2865.69,21789.76,3,4781.36,3.360087469,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002904,2/25/2019,2019,2,post_harvest,Nuwara Eliya,LB,average_shared_dryer,358.6,79.9,4.74,513.28,2865.69,37646.25,5,12318.68,3.063883315,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002905,2/25/2019,2019,2,post_harvest,Badulla,LG,low_cost_owned_dryer,148.1,67.8,4.12,725.32,4282.86,16025.43,6,4554.89,4.649085528,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002906,2/25/2019,2019,2,post_harvest,Badulla,LG,average_shared_dryer,251.3,64.9,3.95,523.14,4282.86,36159.78,5,15054.5,2.850970306,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002907,2/25/2019,2019,2,post_harvest,Badulla,LLG1,average_shared_dryer,745.2,77.4,4.68,691.06,3741.43,91790.38,4,16510,0.2,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002908,2/25/2019,2019,2,post_harvest,Badulla,LLG1,low_cost_owned_dryer,315.8,70.4,4.5,689.01,3741.43,24919.8,5,10420.2,3.509760373,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002909,2/25/2019,2019,2,post_harvest,Badulla,LLG2,high_cost_rented_dryer,122.9,66.2,4.19,488.49,3319.63,18773.79,5,7779.93,4.665135876,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002910,2/25/2019,2019,2,post_harvest,Badulla,LLG2,average_shared_dryer,154.9,63.1,4.08,473.6,3319.63,24744.58,3,5038.1,1.341389263,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002911,2/25/2019,2019,2,post_harvest,Badulla,LB,average_shared_dryer,247.5,62.7,4.04,332.4,2469.6,27614.59,4,10388.67,0.269027486,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002912,2/25/2019,2019,2,post_harvest,Badulla,LB,high_cost_rented_dryer,47.1,66.7,4,368.51,2469.6,12198.26,4,976.28,3.261464461,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002913,2/25/2019,2019,2,post_harvest,Ratnapura,LG,low_cost_owned_dryer,352.4,65.5,4.24,591.9,4145.88,29600.89,6,26831.23,3.154534297,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002914,2/25/2019,2019,2,post_harvest,Ratnapura,LG,low_cost_owned_dryer,93.1,65.5,4.29,496.65,4145.88,9585.94,6,4732.58,1.239047801,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002915,2/25/2019,2019,2,post_harvest,Ratnapura,LLG1,low_cost_owned_dryer,1037.7,73,4.54,542.3,3668.53,76694.71,5,50047.02,1.794774086,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002916,2/25/2019,2019,2,post_harvest,Ratnapura,LLG1,high_cost_rented_dryer,206.4,67.7,4.26,482.98,3668.53,33169.57,5,12150.2,6.76341216,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002917,2/25/2019,2019,2,post_harvest,Ratnapura,LLG2,low_cost_owned_dryer,166,68.9,4.1,316.35,3259.73,16902.5,5,6592.89,3.748481907,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002918,2/25/2019,2019,2,post_harvest,Ratnapura,LLG2,low_cost_owned_dryer,123.7,70.6,4.32,462.17,3259.73,16312.58,3,2179.36,5.342164954,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002919,2/25/2019,2019,2,post_harvest,Ratnapura,LB,low_cost_owned_dryer,132.5,73.4,4.78,428.69,2492.04,20615.65,6,6691.73,0.2,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002920,2/25/2019,2019,2,post_harvest,Ratnapura,LB,average_shared_dryer,203.8,70.1,4.54,466.01,2492.04,23094.5,2,4185.78,3.596121323,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002921,2/25/2019,2019,2,post_harvest,Kegalle,LG,high_cost_rented_dryer,696.8,61,3.84,822.77,4064.76,102745,8,71890.7,0.991638772,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002922,2/25/2019,2019,2,post_harvest,Kegalle,LG,average_shared_dryer,470.2,60,3.83,573.08,4064.76,55207.37,2,12439.09,3.273175931,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002923,2/25/2019,2019,2,post_harvest,Kegalle,LLG1,low_cost_owned_dryer,218.4,72.7,4.37,450.11,3948.71,23421.74,4,4917.01,1.555650045,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002924,2/25/2019,2019,2,post_harvest,Kegalle,LLG1,average_shared_dryer,296,77.2,4.47,718.59,3948.71,43398.07,5,17935.39,1.213045864,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002925,2/25/2019,2019,2,post_harvest,Kegalle,LLG2,average_shared_dryer,175.3,69.6,4.34,374.11,3329.03,24010.81,3,6812.05,3.025123157,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002926,2/25/2019,2019,2,post_harvest,Kegalle,LLG2,low_cost_owned_dryer,87.3,64.6,4.08,413.95,3329.03,8528.6,6,5649.64,1.880818971,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002927,2/25/2019,2019,2,post_harvest,Kegalle,LB,average_shared_dryer,529.4,75.2,4.82,333.62,2508.78,57632.38,4,18716.73,1.378331671,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002928,2/25/2019,2019,2,post_harvest,Kegalle,LB,low_cost_owned_dryer,87.8,65.3,4.38,331.53,2508.78,6754.46,4,1964.37,0.701098958,179.35,102.04,73.9,1053.59,102.45,95.51
SCN-002929,3/4/2019,2019,3,post_harvest,Kandy,LG,high_cost_rented_dryer,142.9,71,4.3,821.8,4608.49,22744.35,6,9876.81,3.42668543,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002930,3/4/2019,2019,3,post_harvest,Kandy,LG,average_shared_dryer,292.8,74.5,4.33,685.49,4608.49,31666.56,6,16108.57,2.867428674,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002931,3/4/2019,2019,3,post_harvest,Kandy,LLG1,high_cost_rented_dryer,135.6,67.9,4.46,648.42,4201.12,25531.97,6,5776.4,1.203061438,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002932,3/4/2019,2019,3,post_harvest,Kandy,LLG1,average_shared_dryer,186,64.6,4.35,671.34,4201.12,23494.26,2,4478.67,3.803166239,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002933,3/4/2019,2019,3,post_harvest,Kandy,LLG2,low_cost_owned_dryer,831.6,65.1,4.22,478.65,3623.77,57323.99,5,24886.25,3.300575875,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002934,3/4/2019,2019,3,post_harvest,Kandy,LLG2,average_shared_dryer,254.3,59.7,4.1,461.96,3623.77,28942.36,5,10065.04,1.295305371,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002935,3/4/2019,2019,3,post_harvest,Kandy,LB,average_shared_dryer,162.6,67.7,3.71,526.51,3130.4,21094.24,5,9826.13,1.399546588,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002936,3/4/2019,2019,3,post_harvest,Kandy,LB,average_shared_dryer,524.8,76.3,4.26,670.04,3130.4,49238.5,3,9687.1,1.50784267,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002937,3/4/2019,2019,3,post_harvest,Matale,LG,average_shared_dryer,297.9,64.5,3.7,662.46,4383.92,33966.1,8,21693.72,4.027849582,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002938,3/4/2019,2019,3,post_harvest,Matale,LG,average_shared_dryer,48.3,70.5,4.06,749.22,4383.92,9056.81,4,1486.29,4.394037452,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002939,3/4/2019,2019,3,post_harvest,Matale,LLG1,high_cost_rented_dryer,571.3,70.5,4.18,502.19,3986.77,101193.38,4,15628.99,4.279130595,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002940,3/4/2019,2019,3,post_harvest,Matale,LLG1,average_shared_dryer,20,66.6,4,473.98,3986.77,5449,6,918.9,0.505552644,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002941,3/4/2019,2019,3,post_harvest,Matale,LLG2,low_cost_owned_dryer,112,68.9,4.1,507.89,3397.36,20835.52,6,5283.52,0.2,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002942,3/4/2019,2019,3,post_harvest,Matale,LLG2,average_shared_dryer,382.6,69.3,4.22,350.71,3397.36,46838.24,6,30730.98,3.865666269,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002943,3/4/2019,2019,3,post_harvest,Matale,LB,average_shared_dryer,1411.5,59.2,4.03,377.54,2811.75,127084.04,3,43375.54,0.2,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002944,3/4/2019,2019,3,post_harvest,Matale,LB,average_shared_dryer,344.2,74.1,4.68,476.98,2811.75,33595.98,6,20160.44,3.620717292,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002945,3/4/2019,2019,3,post_harvest,Nuwara Eliya,LG,average_shared_dryer,158.2,75.6,4.35,829.61,4939.43,19543.25,4,7245.38,4.006157438,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002946,3/4/2019,2019,3,post_harvest,Nuwara Eliya,LG,low_cost_owned_dryer,129.8,69.4,4.04,888.7,4939.43,19423.95,4,2839.88,1.756340488,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002947,3/4/2019,2019,3,post_harvest,Nuwara Eliya,LLG1,low_cost_owned_dryer,164.3,67.7,3.92,560.41,4472.65,20643.6,4,8531.61,1.504428306,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002948,3/4/2019,2019,3,post_harvest,Nuwara Eliya,LLG1,average_shared_dryer,259.8,74.1,4.51,588.3,4472.65,33996.5,5,11195.68,3.116982778,178.47,99.41,70.82,1043.58,100.8,95.97
SCN-002949,3/4/2019,2019,3,post_harvest,Nuwara Eliya,LLG2,average_shared_dryer,119.5,73.1,4.51,386.15,3832.01,15760.35,6,4606.63,3.210377475,178.47,99.41,70.82,1043.58,100.8,95.97
