date,year,month,week_of_year,quarter,season,region,production_zone,altitude_m,grade,grade_description,dried_price_lkr_per_kg,fresh_price_lkr_per_kg_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,electricity_price_lkr_kwh_est,rainfall_mm_est,temperature_c_est,humidity_pct_est,production_supply_index_est,global_export_demand_index_est,fuel_drying_cost_lkr_per_dried_kg_est,labour_drying_cost_lkr_per_dried_kg_est,electricity_drying_cost_lkr_per_dried_kg_est,barn_rental_lkr_per_dried_kg_est,packaging_transport_lkr_per_dried_kg_est,total_drying_cost_lkr_per_dried_kg_est,fresh_to_dried_conversion_ratio_est,data_source_class
8/20/2018,2018,8,34,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,3173.27,439.17,160.08,123.09,73.24,1067.3,18.67,223.7,26.1,75.3,101.43,85.74,101.82,73.03,32.91,90.34,97.65,395.75,4.26,source_calibrated_synthetic
8/20/2018,2018,8,34,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2967.04,394.91,160.08,123.09,73.24,1067.3,18.67,223.7,26.1,75.3,101.43,85.74,98.86,49.35,61.48,99.33,85.6,394.62,4.14,source_calibrated_synthetic
8/20/2018,2018,8,34,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2239.85,303.06,160.08,123.09,73.24,1067.3,18.67,223.7,26.1,75.3,101.43,85.74,81.53,57.17,46.82,69.09,120.18,374.79,4.21,source_calibrated_synthetic
8/20/2018,2018,8,34,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1939.46,293.57,160.08,123.09,73.24,1067.3,18.67,223.7,26.1,75.3,101.43,85.74,63.13,67.07,35.77,64.3,136.17,366.44,3.96,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3389.3,445,162.36,120.64,72.49,1003.71,18.7,155.6,23.3,75.7,89.78,83.1,135.62,61.01,31,100.36,102.5,430.49,4.13,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,3275.21,450.58,162.36,120.64,72.49,1003.71,18.7,155.6,23.3,75.7,89.78,83.1,48.68,62.51,61.99,86.3,116.65,376.13,4.36,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2811.36,371.38,162.36,120.64,72.49,1003.71,18.7,155.6,23.3,75.7,89.78,83.1,121.3,52.83,58.63,114.7,120.14,467.6,4.36,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kandy,Central highland,900,LB,Lower/brown grade,2302.88,280.98,162.36,120.64,72.49,1003.71,18.7,155.6,23.3,75.7,89.78,83.1,72.27,59.66,63.47,56.56,72.82,324.78,4.28,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3430.64,553.54,162.36,120.64,72.49,1003.71,18.7,169.6,23.7,74.7,89.78,83.1,66.45,69.64,46.05,112.3,134.12,428.56,3.93,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2929,377.09,162.36,120.64,72.49,1003.71,18.7,169.6,23.7,74.7,89.78,83.1,108.35,68.56,47.63,67.56,108.16,400.26,4.15,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2728.77,321.69,162.36,120.64,72.49,1003.71,18.7,169.6,23.7,74.7,89.78,83.1,50.54,50.68,41.26,75.44,65.12,283.04,4.35,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Matale,Central highland,650,LB,Lower/brown grade,2259.04,317.59,162.36,120.64,72.49,1003.71,18.7,169.6,23.7,74.7,89.78,83.1,108.89,47.45,65.11,62.12,94.18,377.75,4.04,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3392.65,499.12,162.36,120.64,72.49,1003.71,18.7,203.4,22,78.5,89.78,83.1,98.32,70.65,57.26,98.02,103.28,427.53,4.07,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,3173.19,457.28,162.36,120.64,72.49,1003.71,18.7,203.4,22,78.5,89.78,83.1,99.49,55.77,35.95,76.08,92.28,359.57,4.12,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2632.92,358.09,162.36,120.64,72.49,1003.71,18.7,203.4,22,78.5,89.78,83.1,137.76,47.06,48.34,110.14,69.07,412.37,4.26,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2259.35,340.87,162.36,120.64,72.49,1003.71,18.7,203.4,22,78.5,89.78,83.1,32.69,48.6,35.8,68.66,66.58,252.33,3.85,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,3299.5,461.01,162.36,120.64,72.49,1003.71,18.7,95,25,75.3,89.78,83.1,86.28,46.27,65.02,54.01,114.48,366.06,4.13,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2807.35,368.62,162.36,120.64,72.49,1003.71,18.7,95,25,75.3,89.78,83.1,95.05,49.6,42.71,51.54,68.09,306.99,4.22,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2565.31,360.06,162.36,120.64,72.49,1003.71,18.7,95,25,75.3,89.78,83.1,80.08,56.45,49.36,109.77,79.72,375.38,4.12,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,2028.58,265.42,162.36,120.64,72.49,1003.71,18.7,95,25,75.3,89.78,83.1,97.78,62.91,44.56,100.99,144.51,450.75,4.55,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,2985.65,466.42,162.36,120.64,72.49,1003.71,18.7,197.4,23.8,75.9,89.78,83.1,109.84,47.75,51.2,103.55,126.19,438.53,4.04,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,2679.24,349.54,162.36,120.64,72.49,1003.71,18.7,197.4,23.8,75.9,89.78,83.1,57.28,56.31,60.29,79.1,82.78,335.76,4.38,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,2460.4,301.68,162.36,120.64,72.49,1003.71,18.7,197.4,23.8,75.9,89.78,83.1,111.21,61.74,40.5,91.5,120.26,425.21,4.19,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,1988.61,237.94,162.36,120.64,72.49,1003.71,18.7,197.4,23.8,75.9,89.78,83.1,76.92,55.74,42.29,111.63,107.46,394.04,4.53,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,2976.15,416.82,162.36,120.64,72.49,1003.71,18.7,222.1,24.9,71.6,89.78,83.1,74.38,50.17,45.1,79.62,95.92,345.19,4.12,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2727.86,402.11,162.36,120.64,72.49,1003.71,18.7,222.1,24.9,71.6,89.78,83.1,91.54,54.11,48.98,98.18,119.71,412.52,3.85,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2314.43,374.8,162.36,120.64,72.49,1003.71,18.7,222.1,24.9,71.6,89.78,83.1,77.47,69.64,33.22,66.44,73.51,320.28,3.85,source_calibrated_synthetic
8/27/2018,2018,8,35,3,pre_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1930.19,242.84,162.36,120.64,72.49,1003.71,18.7,222.1,24.9,71.6,89.78,83.1,88.69,69.04,45.37,59.08,86.84,349.02,4.43,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3343.31,438.34,160.81,119.54,69.84,900.52,16.87,217.1,22.7,70.8,118.3,86.04,59.87,41.34,40.98,104.09,130.5,376.78,4.19,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,2790.33,414.57,160.81,119.54,69.84,900.52,16.87,217.1,22.7,70.8,118.3,86.04,131.69,48.9,28.92,58.71,139.69,407.91,3.99,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2328.04,328.8,160.81,119.54,69.84,900.52,16.87,217.1,22.7,70.8,118.3,86.04,61.54,57.26,35.25,76.15,100.7,330.9,3.85,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,2032.12,258.01,160.81,119.54,69.84,900.52,16.87,217.1,22.7,70.8,118.3,86.04,79.35,42.94,42.89,81.31,95.46,341.95,4.44,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3081.54,456.67,160.81,119.54,69.84,900.52,16.87,251.9,22.7,79.6,118.3,86.04,49.15,46.02,25.37,102.95,126.84,350.33,4.2,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2759.83,444.68,160.81,119.54,69.84,900.52,16.87,251.9,22.7,79.6,118.3,86.04,58.15,43.74,33.74,72.69,125.42,333.74,4.2,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2579.48,374.56,160.81,119.54,69.84,900.52,16.87,251.9,22.7,79.6,118.3,86.04,87.45,54.12,51.05,77.8,106.94,377.36,4.24,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,2008.36,288.86,160.81,119.54,69.84,900.52,16.87,251.9,22.7,79.6,118.3,86.04,79.12,44.11,50.57,78.66,77.85,330.31,4.11,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3123.32,441.66,160.81,119.54,69.84,900.52,16.87,215.1,20.2,67.9,118.3,86.04,93.48,42.51,27.38,113.71,70.74,347.82,3.92,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,2736.17,393.94,160.81,119.54,69.84,900.52,16.87,215.1,20.2,67.9,118.3,86.04,52.19,56.52,57.72,45.06,82.19,293.68,3.85,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2422.34,323.59,160.81,119.54,69.84,900.52,16.87,215.1,20.2,67.9,118.3,86.04,102.63,49.85,37.58,80.26,137.2,407.52,4.13,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2020.85,295.89,160.81,119.54,69.84,900.52,16.87,215.1,20.2,67.9,118.3,86.04,89.43,51.56,48,88.5,71.22,348.71,3.85,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,2647.33,401.63,160.81,119.54,69.84,900.52,16.87,140.6,23.2,74,118.3,86.04,86.46,41.8,53.58,54,143.5,379.34,4.34,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2689.09,406.72,160.81,119.54,69.84,900.52,16.87,140.6,23.2,74,118.3,86.04,81.89,42.71,41.51,109.59,144.86,420.56,4.03,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2139.67,338.82,160.81,119.54,69.84,900.52,16.87,140.6,23.2,74,118.3,86.04,75.83,46.16,35.25,91.48,78.21,326.93,3.93,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1888.33,231.48,160.81,119.54,69.84,900.52,16.87,140.6,23.2,74,118.3,86.04,77.98,56.03,44.06,83.04,131.13,392.24,4.53,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,2743.45,396.59,160.81,119.54,69.84,900.52,16.87,242.9,25,73.6,118.3,86.04,76.45,57.96,49.88,119.3,97.46,401.05,4.65,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,2457.13,347.12,160.81,119.54,69.84,900.52,16.87,242.9,25,73.6,118.3,86.04,88.63,52.67,42.1,111.46,72.23,367.09,4.39,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,2149.88,311.42,160.81,119.54,69.84,900.52,16.87,242.9,25,73.6,118.3,86.04,100.12,55.17,26.44,97.83,105.58,385.14,4.25,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,1795.77,262.39,160.81,119.54,69.84,900.52,16.87,242.9,25,73.6,118.3,86.04,77.48,59.04,26.32,102.36,131.07,396.27,4.16,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,2917.09,363.29,160.81,119.54,69.84,900.52,16.87,255.7,24.2,67.2,118.3,86.04,84.32,46.24,26.05,102.36,74.07,333.04,4.43,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2612.01,360.41,160.81,119.54,69.84,900.52,16.87,255.7,24.2,67.2,118.3,86.04,80.61,56.62,49.34,96.98,69.8,353.35,4.02,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2202.46,328.84,160.81,119.54,69.84,900.52,16.87,255.7,24.2,67.2,118.3,86.04,92.53,58.25,32.3,118.01,75.15,376.24,4.26,source_calibrated_synthetic
9/3/2018,2018,9,36,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1755.04,233.47,160.81,119.54,69.84,900.52,16.87,255.7,24.2,67.2,118.3,86.04,100.26,41.26,34.14,86.83,66.89,329.38,4.51,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3145.84,482.21,161.39,117.73,71.78,942.05,20.03,196.6,21.8,74.1,120.03,85.45,78.37,44.1,64.23,77.09,107.96,371.75,3.93,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,2686.24,389.97,161.39,117.73,71.78,942.05,20.03,196.6,21.8,74.1,120.03,85.45,113.74,64.21,38.36,91.33,95.66,403.3,4.14,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2477.82,376.53,161.39,117.73,71.78,942.05,20.03,196.6,21.8,74.1,120.03,85.45,68.95,65.18,43.92,52.69,90.5,321.24,4.09,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,1827.07,258.73,161.39,117.73,71.78,942.05,20.03,196.6,21.8,74.1,120.03,85.45,88.15,65.4,67.62,104.01,135.47,460.65,4.19,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3020.26,448.23,161.39,117.73,71.78,942.05,20.03,188.9,23.3,69.7,120.03,85.45,80.11,63.23,37.07,82.93,133.34,396.68,3.85,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2675.07,391.54,161.39,117.73,71.78,942.05,20.03,188.9,23.3,69.7,120.03,85.45,40.73,49.96,44.75,107.11,112.48,355.03,4.19,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2370.01,348.19,161.39,117.73,71.78,942.05,20.03,188.9,23.3,69.7,120.03,85.45,81.15,57.24,32.11,53.47,124.65,348.62,4.19,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,1900.85,268.48,161.39,117.73,71.78,942.05,20.03,188.9,23.3,69.7,120.03,85.45,65.99,54.63,55.6,113.18,69.52,358.92,4.21,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3100.08,507.33,161.39,117.73,71.78,942.05,20.03,216.1,21.6,71.2,120.03,85.45,69.38,62.32,59.13,114.3,134.12,439.25,3.85,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,3015.15,407.27,161.39,117.73,71.78,942.05,20.03,216.1,21.6,71.2,120.03,85.45,77.38,66.16,59.67,96.4,109.49,409.1,4.32,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2393.07,358.78,161.39,117.73,71.78,942.05,20.03,216.1,21.6,71.2,120.03,85.45,84.07,43.69,66.03,107.19,111.06,412.04,4.3,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2022,273.75,161.39,117.73,71.78,942.05,20.03,216.1,21.6,71.2,120.03,85.45,68.87,61.89,49.15,115.33,119.12,414.36,4.07,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,2804.91,388.36,161.39,117.73,71.78,942.05,20.03,170.1,22.5,73.8,120.03,85.45,109.95,60.18,42.41,47.01,82.4,341.95,4.18,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2581.59,408.25,161.39,117.73,71.78,942.05,20.03,170.1,22.5,73.8,120.03,85.45,65.84,53.39,54.81,57.89,107.22,339.15,3.9,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2261.73,329.3,161.39,117.73,71.78,942.05,20.03,170.1,22.5,73.8,120.03,85.45,74.13,50.72,57.41,71.21,82.97,336.44,4.22,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1705.46,203.7,161.39,117.73,71.78,942.05,20.03,170.1,22.5,73.8,120.03,85.45,114.07,67.26,33.31,92.56,82.03,389.23,4.04,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,2850.45,469.08,161.39,117.73,71.78,942.05,20.03,265.9,25,67.3,120.03,85.45,84.88,55.17,34.5,91.49,135.49,401.53,3.87,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,2395.69,361.32,161.39,117.73,71.78,942.05,20.03,265.9,25,67.3,120.03,85.45,94.45,54.5,36.17,95.03,132.83,412.98,3.89,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,1986.86,312.16,161.39,117.73,71.78,942.05,20.03,265.9,25,67.3,120.03,85.45,98.14,51.31,56.79,59.95,79.24,345.43,4.25,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,1707.86,242.39,161.39,117.73,71.78,942.05,20.03,265.9,25,67.3,120.03,85.45,92.6,47.48,33.55,69.61,136.55,379.79,4.19,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,2639.19,378.2,161.39,117.73,71.78,942.05,20.03,220,24.6,71.3,120.03,85.45,115.16,60.49,52.24,57.56,137.39,422.84,4.34,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2461.11,335.93,161.39,117.73,71.78,942.05,20.03,220,24.6,71.3,120.03,85.45,72.77,52.99,31.46,47.02,101.77,306.01,4.18,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2173.6,326.77,161.39,117.73,71.78,942.05,20.03,220,24.6,71.3,120.03,85.45,75.66,45.43,39.65,64.47,101.23,326.44,3.85,source_calibrated_synthetic
9/10/2018,2018,9,37,3,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1796.67,250.55,161.39,117.73,71.78,942.05,20.03,220,24.6,71.3,120.03,85.45,78.42,52.98,53.03,80.55,79.58,344.56,3.98,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3248.36,492.38,160.57,125.56,70.82,906.92,18.53,202.7,21.5,69.5,119.25,83.35,78.27,47.24,42.92,88.42,133.81,390.66,4.11,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,2714.51,350.4,160.57,125.56,70.82,906.92,18.53,202.7,21.5,69.5,119.25,83.35,104.07,54.76,39.72,103.74,96.29,398.58,4.47,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2298.36,307.56,160.57,125.56,70.82,906.92,18.53,202.7,21.5,69.5,119.25,83.35,35.25,45.11,54.97,103.43,132.73,371.49,4.37,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,1900.43,306.14,160.57,125.56,70.82,906.92,18.53,202.7,21.5,69.5,119.25,83.35,72.13,53.56,41.79,85.62,70.77,323.87,3.94,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3083.55,426.55,160.57,125.56,70.82,906.92,18.53,208.7,23.6,82.2,119.25,83.35,85.72,48.52,29.24,107.85,70.01,341.34,4.2,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2655.63,363.94,160.57,125.56,70.82,906.92,18.53,208.7,23.6,82.2,119.25,83.35,79.74,51.87,55.93,79.89,112.49,379.92,3.99,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2381.83,385.46,160.57,125.56,70.82,906.92,18.53,208.7,23.6,82.2,119.25,83.35,84.71,45.75,50.67,105.12,132.6,418.85,3.96,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,1967.99,273.39,160.57,125.56,70.82,906.92,18.53,208.7,23.6,82.2,119.25,83.35,88.85,53.1,58.61,93.68,130.97,425.21,4.06,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3089.26,422.1,160.57,125.56,70.82,906.92,18.53,233.8,20.9,74.7,119.25,83.35,78.28,42.05,32.33,79.34,67.64,299.64,4.16,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,2736.01,386.14,160.57,125.56,70.82,906.92,18.53,233.8,20.9,74.7,119.25,83.35,93.04,50.3,33.88,89.27,127.16,393.65,4.22,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2513.5,397.52,160.57,125.56,70.82,906.92,18.53,233.8,20.9,74.7,119.25,83.35,90.26,54.48,28.12,62.12,69.14,304.12,3.94,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,1968.45,275.95,160.57,125.56,70.82,906.92,18.53,233.8,20.9,74.7,119.25,83.35,91.85,56.92,59.22,64.14,101.2,373.33,4.36,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,3074.68,442.01,160.57,125.56,70.82,906.92,18.53,118,23,70.3,119.25,83.35,75.9,41.81,51.97,52.8,68.11,290.59,4.19,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2576.24,344.01,160.57,125.56,70.82,906.92,18.53,118,23,70.3,119.25,83.35,105.9,47.4,53.14,103.48,118.21,428.13,4.53,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2289.31,323.95,160.57,125.56,70.82,906.92,18.53,118,23,70.3,119.25,83.35,75.6,59.36,36.51,54.37,78.32,304.16,4.11,source_calibrated_synthetic
9/17/2018,2018,9,38,3,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1876.18,253.96,160.57,125.56,70.82,906.92,18.53,118,23,70.3,119.25,83.35,84.37,54.43,34.8,87.15,135.92,396.67,4.07,source_calibrated_synthetic
